"Name","Latitude","Longitude","Year","LoganProbability","pestCode","climGrid","LoganProbability2b","SafranyikProbability","SafranyikP3P4Probability","ColdToleranceSurvival","HybridCT","ProductpLpSpC","GeometricproductpL2bpSpC","GeometricproductpL2bpC"
"027-014",63.7883224487,-131.25,1954,0,"MPB","20CR",0,0,0,0.02138,0,0,0,0
"028-014",63.7883224487,-129.375,1954,0,"MPB","20CR",0,0,0,0.02885,0,0,0,0
"029-014",63.7883224487,-127.5,1954,0.5,"MPB","20CR",0.5,0,0,0.02512,0,0,0,0.11208
"030-014",63.7883224487,-125.625,1954,0.5,"MPB","20CR",0.5,0,0,0.04751,0,0,0,0.15413
"031-014",63.7883224487,-123.75,1954,0.25,"MPB","20CR",0.25,0,0.26458,0.04509,0,0.00298,0.14394,0.10617
"032-014",63.7883224487,-121.875,1954,0.5,"MPB","20CR",1,0,0.39686,0.04946,0,0.00981,0.26976,0.2224
"033-014",63.7883224487,-120,1954,0.25,"MPB","20CR",1,0,0.41833,0.03583,0,0.00375,0.24656,0.18929
"034-014",63.7883224487,-118.125,1954,0.25,"MPB","20CR",1,0,0.39686,0.01471,0,0.00146,0.18006,0.12129
"035-014",63.7883224487,-116.25,1954,0.5,"MPB","20CR",1,0,0.35,0.01304,0,0.00228,0.16587,0.11418
"036-014",63.7883224487,-114.375,1954,0.25,"MPB","20CR",0.25,0,0.35,0.01352,0,0.00118,0.10576,0.05813
"037-014",63.7883224487,-112.5,1954,0.25,"MPB","20CR",0.5,0,0.2,0.02231,0,0.00112,0.13067,0.10562
"038-014",63.7883224487,-110.625,1954,0.5,"MPB","20CR",0.5,0,0.2,0.02789,0.00881,0.00279,0.14076,0.11809
"039-014",63.7883224487,-108.75,1954,0.5,"MPB","20CR",0.5,0,0.2,0.03995,0.01284,0.00399,0.15867,0.14133
"040-014",63.7883224487,-106.875,1954,0.5,"MPB","20CR",0.5,0,0.26458,0.03575,0.01345,0.00473,0.16785,0.1337
"041-014",63.7883224487,-105,1954,0.5,"MPB","20CR",0.5,0,0.26458,0.01845,0.00505,0.00244,0.13464,0.09605
"042-014",63.7883224487,-103.125,1954,0.5,"MPB","20CR",0.5,0,0.26458,0.03275,0.01037,0.00433,0.16301,0.12796
"043-014",63.7883224487,-101.25,1954,0.5,"MPB","20CR",0.5,0,0.35,0.03334,0.01493,0.00583,0.18002,0.12911
"044-014",63.7883224487,-99.375,1954,0.5,"MPB","20CR",0.5,0,0.35,0.04358,0.02144,0.00763,0.19684,0.14762
"045-014",63.7883224487,-97.5,1954,0.25,"MPB","20CR",0.25,0,0.26458,0.06197,0,0.0041,0.16004,0.12447
"046-014",63.7883224487,-95.625,1954,0,"MPB","20CR",0,0,0.18708,0.14926,0,0,0,0
"047-014",63.7883224487,-93.75,1954,0,"MPB","20CR",0,0.18708,0.18708,0.32432,0,0,0,0
"048-014",63.7883224487,-91.875,1954,0,"MPB","20CR",0,0.18708,0.18708,0.40592,0,0,0,0
"049-014",63.7883224487,-90,1954,0,"MPB","20CR",0,0,0,0.82811,0,0,0,0
"050-014",63.7883224487,-88.125,1954,0,"MPB","20CR",0,0,0,0.89033,0,0,0,0
"051-014",63.7883224487,-86.25,1954,0,"MPB","20CR",0,0,0,0.93904,0,0,0,0
"052-014",63.7883224487,-84.375,1954,0,"MPB","20CR",0,0,0,0.93437,0,0,0,0
"053-014",63.7883224487,-82.5,1954,0,"MPB","20CR",0,0,0,0.93489,0,0,0,0
"054-014",63.7883224487,-80.625,1954,0,"MPB","20CR",0,0,0,0.91682,0,0,0,0
"055-014",63.7883224487,-78.75,1954,0,"MPB","20CR",0,0,0,0.93364,0,0,0,0
"056-014",63.7883224487,-76.875,1954,0,"MPB","20CR",0,0,0,0.94466,0,0,0,0
"057-014",63.7883224487,-75,1954,0,"MPB","20CR",0,0,0,0.95031,0,0,0,0
"058-014",63.7883224487,-73.125,1954,0,"MPB","20CR",0,0,0,0.86607,0,0,0,0
"059-014",63.7883224487,-71.25,1954,0,"MPB","20CR",0,0,0,0.82554,0,0,0,0
"060-014",63.7883224487,-69.375,1954,0,"MPB","20CR",0,0,0,0.72214,0,0,0,0
"061-014",63.7883224487,-67.5,1954,0,"MPB","20CR",0,0,0,0.81703,0,0,0,0
"062-014",63.7883224487,-65.625,1954,0,"MPB","20CR",0,0,0,0.78352,0,0,0,0
"063-014",63.7883224487,-63.75,1954,0,"MPB","20CR",0,0,0,0.94149,0,0,0,0
"064-014",63.7883224487,-61.875,1954,0,"MPB","20CR",0,0,0,0.94923,0,0,0,0
"065-014",63.7883224487,-60,1954,0,"MPB","20CR",0,0,0,0.96811,0,0,0,0
"005-015",61.8841934204,-172.5,1954,0,"MPB","20CR",0,0,0,0.9806,0,0,0,0
"006-015",61.8841934204,-170.625,1954,0,"MPB","20CR",0,0,0,0.98104,0,0,0,0
"007-015",61.8841934204,-168.75,1954,0,"MPB","20CR",0,0,0,0.97992,0,0,0,0
"008-015",61.8841934204,-166.875,1954,0,"MPB","20CR",0,0,0,0.97819,0,0,0,0
"009-015",61.8841934204,-165,1954,0,"MPB","20CR",0,0,0,0.96683,0,0,0,0
"010-015",61.8841934204,-163.125,1954,0,"MPB","20CR",0,0,0,0.77482,0,0,0,0
"011-015",61.8841934204,-161.25,1954,0,"MPB","20CR",0,0,0,0.4179,0,0,0,0
"012-015",61.8841934204,-159.375,1954,0,"MPB","20CR",0,0,0,0.20623,0,0,0,0
"013-015",61.8841934204,-157.5,1954,0,"MPB","20CR",0,0,0,0.04338,0,0,0,0
"014-015",61.8841934204,-155.625,1954,0,"MPB","20CR",0,0,0,0.05318,0,0,0,0
"015-015",61.8841934204,-153.75,1954,0,"MPB","20CR",0,0,0,0.04498,0,0,0,0
"016-015",61.8841934204,-151.875,1954,0,"MPB","20CR",0,0,0,0.32705,0,0,0,0
"017-015",61.8841934204,-150,1954,0,"MPB","20CR",0,0,0,0.59708,0,0,0,0
"018-015",61.8841934204,-148.125,1954,0,"MPB","20CR",0,0,0,0.70139,0,0,0,0
"019-015",61.8841934204,-146.25,1954,0,"MPB","20CR",0,0,0,0.68775,0,0,0,0
"020-015",61.8841934204,-144.375,1954,0,"MPB","20CR",0,0,0,0.64908,0,0,0,0
"021-015",61.8841934204,-142.5,1954,0,"MPB","20CR",0,0,0,0.53489,0,0,0,0
"022-015",61.8841934204,-140.625,1954,0,"MPB","20CR",0,0,0,0.1942,0,0,0,0
"023-015",61.8841934204,-138.75,1954,0,"MPB","20CR",0,0,0,0.04346,0,0,0,0
"024-015",61.8841934204,-136.875,1954,0,"MPB","20CR",0,0,0,0.01048,0,0,0,0
"025-015",61.8841934204,-135,1954,0,"MPB","20CR",0,0,0,0.00351,0,0,0,0
"026-015",61.8841934204,-133.125,1954,0,"MPB","20CR",0,0,0,0.0034,0,0,0,0
"027-015",61.8841934204,-131.25,1954,0,"MPB","20CR",0,0,0,0.00661,0,0,0,0
"028-015",61.8841934204,-129.375,1954,0,"MPB","20CR",0,0,0,0.02315,0,0,0,0
"029-015",61.8841934204,-127.5,1954,0,"MPB","20CR",0,0,0,0.03206,0,0,0,0
"030-015",61.8841934204,-125.625,1954,0.5,"MPB","20CR",0.5,0,0.14142,0.05595,0.00866,0.00396,0.15816,0.16725
"031-015",61.8841934204,-123.75,1954,0.25,"MPB","20CR",0.25,0,0.26458,0.12021,0,0.00795,0.19959,0.17336
"032-015",61.8841934204,-121.875,1954,0.25,"MPB","20CR",1,0,0.39686,0.16309,0,0.01618,0.40151,0.40385
"033-015",61.8841934204,-120,1954,0.25,"MPB","20CR",1,0,0.39686,0.15642,0,0.01552,0.39595,0.39549
"034-015",61.8841934204,-118.125,1954,0,"MPB","20CR",0,0,0.39686,0.12983,0,0,0,0
"035-015",61.8841934204,-116.25,1954,0,"MPB","20CR",0,0,0.35,0.06115,0,0,0,0
"036-015",61.8841934204,-114.375,1954,0,"MPB","20CR",0,0,0.35,0.02483,0,0,0,0
"037-015",61.8841934204,-112.5,1954,0.25,"MPB","20CR",1,0,0.35,0.03556,0,0.00311,0.23174,0.18856
"038-015",61.8841934204,-110.625,1954,0.5,"MPB","20CR",1,0,0.35,0.03835,0,0.00671,0.23766,0.19584
"039-015",61.8841934204,-108.75,1954,0.5,"MPB","20CR",1,0,0.35,0.05311,0,0.00929,0.26489,0.23045
"040-015",61.8841934204,-106.875,1954,0.5,"MPB","20CR",1,0,0.26458,0.08363,0,0.01106,0.28074,0.28918
"041-015",61.8841934204,-105,1954,0.5,"MPB","20CR",1,0,0.2,0.01299,0,0.0013,0.13748,0.11398
"042-015",61.8841934204,-103.125,1954,0.75,"MPB","20CR",1,0,0.2,0.04006,0.01376,0.00601,0.20009,0.20014
"043-015",61.8841934204,-101.25,1954,0.5,"MPB","20CR",0.5,0,0.2,0.0287,0.00405,0.00287,0.14212,0.1198
"044-015",61.8841934204,-99.375,1954,0.5,"MPB","20CR",0.5,0,0.2,0.06412,0.01179,0.00641,0.18578,0.17905
"045-015",61.8841934204,-97.5,1954,0.25,"MPB","20CR",0.25,0,0.26458,0.20237,0,0.01339,0.23744,0.22493
"046-015",61.8841934204,-95.625,1954,0.25,"MPB","20CR",0.25,0.18708,0.18708,0.58351,0,0.02729,0.30108,0.38194
"047-015",61.8841934204,-93.75,1954,0,"MPB","20CR",0,0,0,0.84533,0,0,0,0
"048-015",61.8841934204,-91.875,1954,0,"MPB","20CR",0,0,0,0.9266,0,0,0,0
"049-015",61.8841934204,-90,1954,0,"MPB","20CR",0,0,0,0.9159,0,0,0,0
"050-015",61.8841934204,-88.125,1954,0,"MPB","20CR",0,0,0,0.9292,0,0,0,0
"051-015",61.8841934204,-86.25,1954,0,"MPB","20CR",0,0,0,0.93278,0,0,0,0
"052-015",61.8841934204,-84.375,1954,0,"MPB","20CR",0,0,0,0.93965,0,0,0,0
"053-015",61.8841934204,-82.5,1954,0,"MPB","20CR",0,0,0,0.94347,0,0,0,0
"054-015",61.8841934204,-80.625,1954,0,"MPB","20CR",0,0,0,0.95056,0,0,0,0
"055-015",61.8841934204,-78.75,1954,0,"MPB","20CR",0,0,0,0.96049,0,0,0,0
"056-015",61.8841934204,-76.875,1954,0,"MPB","20CR",0,0,0,0.97639,0,0,0,0
"057-015",61.8841934204,-75,1954,0,"MPB","20CR",0,0,0,0.89523,0,0,0,0
"058-015",61.8841934204,-73.125,1954,0,"MPB","20CR",0,0,0,0.97478,0,0,0,0
"059-015",61.8841934204,-71.25,1954,0,"MPB","20CR",0,0,0,0.95998,0,0,0,0
"060-015",61.8841934204,-69.375,1954,0,"MPB","20CR",0,0,0,0.9565,0,0,0,0
"061-015",61.8841934204,-67.5,1954,0,"MPB","20CR",0,0,0,0.95357,0,0,0,0
"062-015",61.8841934204,-65.625,1954,0,"MPB","20CR",0,0,0,0.95346,0,0,0,0
"063-015",61.8841934204,-63.75,1954,0,"MPB","20CR",0,0,0,0.96098,0,0,0,0
"064-015",61.8841934204,-61.875,1954,0,"MPB","20CR",0,0,0,0.9722,0,0,0,0
"007-016",59.9800643921,-168.75,1954,0,"MPB","20CR",0,0,0,0.98477,0,0,0,0
"008-016",59.9800643921,-166.875,1954,0,"MPB","20CR",0,0,0,0.98389,0,0,0,0
"009-016",59.9800643921,-165,1954,0,"MPB","20CR",0,0,0,0.98001,0,0,0,0
"010-016",59.9800643921,-163.125,1954,0,"MPB","20CR",0,0,0,0.93636,0,0,0,0
"011-016",59.9800643921,-161.25,1954,0,"MPB","20CR",0,0,0,0.67843,0,0,0,0
"012-016",59.9800643921,-159.375,1954,0,"MPB","20CR",0,0,0,0.37793,0,0,0,0
"013-016",59.9800643921,-157.5,1954,0,"MPB","20CR",0,0,0,0.3047,0,0,0,0
"014-016",59.9800643921,-155.625,1954,0,"MPB","20CR",0,0,0,0.14384,0,0,0,0
"015-016",59.9800643921,-153.75,1954,0,"MPB","20CR",0,0,0,0.5457,0,0,0,0
"016-016",59.9800643921,-151.875,1954,0,"MPB","20CR",0,0,0,0.67542,0,0,0,0
"017-016",59.9800643921,-150,1954,0,"MPB","20CR",0,0,0,0.78583,0,0,0,0
"018-016",59.9800643921,-148.125,1954,0,"MPB","20CR",0,0,0,0.96969,0,0,0,0
"019-016",59.9800643921,-146.25,1954,0,"MPB","20CR",0,0,0,0.98056,0,0,0,0
"020-016",59.9800643921,-144.375,1954,0,"MPB","20CR",0,0,0,0.97971,0,0,0,0
"021-016",59.9800643921,-142.5,1954,0,"MPB","20CR",0,0,0,0.91482,0,0,0,0
"022-016",59.9800643921,-140.625,1954,0,"MPB","20CR",0,0,0,0.6928,0,0,0,0
"023-016",59.9800643921,-138.75,1954,0,"MPB","20CR",0,0,0,0.66171,0,0,0,0
"024-016",59.9800643921,-136.875,1954,0,"MPB","20CR",0,0,0,0.60567,0,0,0,0
"025-016",59.9800643921,-135,1954,0,"MPB","20CR",0,0,0,0.51254,0,0,0,0
"026-016",59.9800643921,-133.125,1954,0,"MPB","20CR",0,0,0,0.24945,0,0,0,0
"027-016",59.9800643921,-131.25,1954,0,"MPB","20CR",0,0,0,0.0621,0,0,0,0
"028-016",59.9800643921,-129.375,1954,0,"MPB","20CR",0,0,0,0.00858,0,0,0,0
"029-016",59.9800643921,-127.5,1954,0,"MPB","20CR",0,0,0,0.01404,0,0,0,0
"030-016",59.9800643921,-125.625,1954,0.25,"MPB","20CR",0.5,0,0,0.02343,0,0,0,0.10823
"031-016",59.9800643921,-123.75,1954,0.75,"MPB","20CR",1,0,0,0.08651,0,0,0,0.29412
"032-016",59.9800643921,-121.875,1954,0.25,"MPB","20CR",1,0,0,0.14359,0,0,0,0.37893
"033-016",59.9800643921,-120,1954,0,"MPB","20CR",0,0,0.59529,0.20631,0,0,0,0
"034-016",59.9800643921,-118.125,1954,0,"MPB","20CR",0,0,0.59529,0.13314,0,0,0,0
"035-016",59.9800643921,-116.25,1954,0,"MPB","20CR",0,0,0.675,0.07916,0,0,0,0
"036-016",59.9800643921,-114.375,1954,0,"MPB","20CR",0,0,0.59529,0.02787,0,0,0,0
"037-016",59.9800643921,-112.5,1954,0,"MPB","20CR",0,0,0.59529,0.02791,0,0,0,0
"038-016",59.9800643921,-110.625,1954,0,"MPB","20CR",0,0,0.35,0.0365,0,0,0,0
"039-016",59.9800643921,-108.75,1954,0,"MPB","20CR",0,0,0.35,0.04261,0,0,0,0
"040-016",59.9800643921,-106.875,1954,0,"MPB","20CR",0,0,0.26458,0.05991,0,0,0,0
"041-016",59.9800643921,-105,1954,0.5,"MPB","20CR",1,0,0.26458,0.06265,0,0.00829,0.25497,0.25029
"042-016",59.9800643921,-103.125,1954,0.5,"MPB","20CR",1,0,0.2,0.09738,0,0.00974,0.26905,0.31206
"043-016",59.9800643921,-101.25,1954,0.75,"MPB","20CR",1,0,0.2,0.03121,0.00744,0.00468,0.18412,0.17665
"044-016",59.9800643921,-99.375,1954,0.5,"MPB","20CR",0.5,0,0.14142,0.02323,0.00393,0.00164,0.11799,0.10777
"045-016",59.9800643921,-97.5,1954,0.5,"MPB","20CR",0.5,0,0.14142,0.29261,0.05198,0.02069,0.27453,0.3825
"046-016",59.9800643921,-95.625,1954,0.25,"MPB","20CR",0.25,0,0,0.59996,0,0,0,0.38729
"047-016",59.9800643921,-93.75,1954,0,"MPB","20CR",0,0,0,0.86791,0,0,0,0
"048-016",59.9800643921,-91.875,1954,0,"MPB","20CR",0,0,0,0.94553,0,0,0,0
"054-016",59.9800643921,-80.625,1954,0,"MPB","20CR",0,0,0,0.98149,0,0,0,0
"055-016",59.9800643921,-78.75,1954,0,"MPB","20CR",0,0,0,0.98116,0,0,0,0
"056-016",59.9800643921,-76.875,1954,0,"MPB","20CR",0,0,0,0.98527,0,0,0,0
"057-016",59.9800643921,-75,1954,0,"MPB","20CR",0,0,0,0.81985,0,0,0,0
"058-016",59.9800643921,-73.125,1954,0,"MPB","20CR",0,0,0,0.84792,0,0,0,0
"059-016",59.9800643921,-71.25,1954,0,"MPB","20CR",0,0,0,0.90915,0,0,0,0
"060-016",59.9800643921,-69.375,1954,0,"MPB","20CR",0,0,0,0.98422,0,0,0,0
"061-016",59.9800643921,-67.5,1954,0,"MPB","20CR",0,0,0,0.98039,0,0,0,0
"062-016",59.9800643921,-65.625,1954,0,"MPB","20CR",0,0,0,0.97724,0,0,0,0
"063-016",59.9800643921,-63.75,1954,0,"MPB","20CR",0,0,0,0.97563,0,0,0,0
"064-016",59.9800643921,-61.875,1954,0,"MPB","20CR",0,0,0,0.97859,0,0,0,0
"065-016",59.9800643921,-60,1954,0,"MPB","20CR",0,0,0,0.98417,0,0,0,0
"009-017",58.0759353638,-165,1954,0,"MPB","20CR",0,0,0,0.985,0,0,0,0
"010-017",58.0759353638,-163.125,1954,0,"MPB","20CR",0,0,0,0.97865,0,0,0,0
"011-017",58.0759353638,-161.25,1954,0,"MPB","20CR",0,0,0,0.9738,0,0,0,0
"012-017",58.0759353638,-159.375,1954,0,"MPB","20CR",0,0,0,0.95555,0,0,0,0
"013-017",58.0759353638,-157.5,1954,0,"MPB","20CR",0,0,0,0.82847,0,0,0,0
"014-017",58.0759353638,-155.625,1954,0,"MPB","20CR",0,0,0,0.68259,0,0,0,0
"015-017",58.0759353638,-153.75,1954,0,"MPB","20CR",0,0,0,0.81827,0,0,0,0
"016-017",58.0759353638,-151.875,1954,0,"MPB","20CR",0,0,0,0.96726,0,0,0,0
"017-017",58.0759353638,-150,1954,0,"MPB","20CR",0,0,0,0.97685,0,0,0,0
"018-017",58.0759353638,-148.125,1954,0,"MPB","20CR",0,0,0,0.98512,0,0,0,0
"019-017",58.0759353638,-146.25,1954,0,"MPB","20CR",0,0,0,0.98691,0,0,0,0
"020-017",58.0759353638,-144.375,1954,0,"MPB","20CR",0,0,0,0.98804,0,0,0,0
"021-017",58.0759353638,-142.5,1954,0,"MPB","20CR",0,0,0,0.98573,0,0,0,0
"022-017",58.0759353638,-140.625,1954,0,"MPB","20CR",0,0,0,0.98396,0,0,0,0
"023-017",58.0759353638,-138.75,1954,0,"MPB","20CR",0,0,0,0.97711,0,0,0,0
"024-017",58.0759353638,-136.875,1954,0,"MPB","20CR",0,0,0,0.94962,0,0,0,0
"025-017",58.0759353638,-135,1954,0,"MPB","20CR",0,0,0,0.74203,0,0,0,0
"026-017",58.0759353638,-133.125,1954,0,"MPB","20CR",0,0,0,0.68497,0,0,0,0
"027-017",58.0759353638,-131.25,1954,0,"MPB","20CR",0,0,0,0.64268,0,0,0,0
"028-017",58.0759353638,-129.375,1954,0,"MPB","20CR",0,0,0,0.10919,0,0,0,0
"029-017",58.0759353638,-127.5,1954,0,"MPB","20CR",0,0,0,0.05069,0,0,0,0
"030-017",58.0759353638,-125.625,1954,0,"MPB","20CR",0,0,0,0.01969,0,0,0,0
"031-017",58.0759353638,-123.75,1954,0.25,"MPB","20CR",0.5,0,0,0.08436,0,0,0,0.20538
"032-017",58.0759353638,-121.875,1954,0.75,"MPB","20CR",1,0,0,0.0897,0,0,0,0.29949
"033-017",58.0759353638,-120,1954,0,"MPB","20CR",0,0,0.59529,0.16523,0,0,0,0
"034-017",58.0759353638,-118.125,1954,0,"MPB","20CR",0,0,0.59529,0.16808,0,0,0,0
"035-017",58.0759353638,-116.25,1954,0,"MPB","20CR",0,0,0.45,0.15544,0,0,0,0
"036-017",58.0759353638,-114.375,1954,0,"MPB","20CR",0,0,0.28062,0.18975,0,0,0,0
"037-017",58.0759353638,-112.5,1954,0,"MPB","20CR",0,0,0.39686,0.16288,0,0,0,0
"038-017",58.0759353638,-110.625,1954,0,"MPB","20CR",0,0,0.525,0.1295,0,0,0,0
"039-017",58.0759353638,-108.75,1954,0,"MPB","20CR",0,0,0.525,0.11173,0,0,0,0
"040-017",58.0759353638,-106.875,1954,0,"MPB","20CR",0,0,0.525,0.13478,0,0,0,0
"041-017",58.0759353638,-105,1954,0,"MPB","20CR",0,0,0.39686,0.05545,0,0,0,0
"042-017",58.0759353638,-103.125,1954,0,"MPB","20CR",0,0,0.21213,0.18827,0,0,0,0
"043-017",58.0759353638,-101.25,1954,0.25,"MPB","20CR",0.25,0,0.21213,0.13145,0,0.00697,0.19103,0.18128
"044-017",58.0759353638,-99.375,1954,0.75,"MPB","20CR",1,0,0.21213,0.0583,0,0.00927,0.23125,0.24144
"045-017",58.0759353638,-97.5,1954,1,"MPB","20CR",1,0.14142,0.14142,0.2295,0.03954,0.03246,0.31898,0.47906
"046-017",58.0759353638,-95.625,1954,1,"MPB","20CR",1,0.14142,0.14142,0.33692,0.06061,0.04765,0.36253,0.58045
"047-017",58.0759353638,-93.75,1954,0.5,"MPB","20CR",0.5,0,0,0.68383,0,0,0,0.58473
"048-017",58.0759353638,-91.875,1954,0,"MPB","20CR",0,0,0,0.86922,0,0,0,0
"049-017",58.0759353638,-90,1954,0,"MPB","20CR",0,0,0,0.97097,0,0,0,0
"050-017",58.0759353638,-88.125,1954,0,"MPB","20CR",0,0,0,0.98157,0,0,0,0
"051-017",58.0759353638,-86.25,1954,0,"MPB","20CR",0,0,0,0.98659,0,0,0,0
"053-017",58.0759353638,-82.5,1954,0,"MPB","20CR",0,0,0,0.99049,0,0,0,0
"054-017",58.0759353638,-80.625,1954,0,"MPB","20CR",0,0,0,0.99048,0,0,0,0
"055-017",58.0759353638,-78.75,1954,0,"MPB","20CR",0,0,0,0.98768,0,0,0,0
